user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
951825587433218049,1504329328590479361,2022-03-17T05:30:35Z,VolodymyrDotCom,@sfchronicle People wonder how Volodymyr Zelenskyy can be so brave. But his fellow Ukrainians are just as brave every day during this Russian invasion. #UkraineRussianWar #UkraineUnderAttack #Ukraine https://t.co/aK9ypuBOx4,Twitter Web App,186,1504327342403035136,121597316,sfchronicle,FALSE,FALSE,0,0,,,UkraineRussianWar|UkraineUnderAttack|Ukraine,,,,,http://pbs.twimg.com/media/FOBy5_gWUAIMuBV.jpg,https://t.co/aK9ypuBOx4,https://twitter.com/VolodymyrDotCom/status/1504329328590479361/photo/1,photo,http://pbs.twimg.com/media/FOBy5_gWUAIMuBV.jpg,https://t.co/aK9ypuBOx4,https://twitter.com/VolodymyrDotCom/status/1504329328590479361/photo/1,,121597316,sfchronicle,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/VolodymyrDotCom/status/1504329328590479361,Volodymyr.com fan 🇺🇦,"",News about Volodymyr Zelenskyy at https://t.co/Ko9uoiJI0d. Glory to Ukraine! 🇺🇦,https://t.co/Ko9uoiJI0d,FALSE,200,68,3,313,533,2018-01-12T14:37:58Z,FALSE,https://t.co/Ko9uoiJI0d,http://Volodymyr.com,,https://pbs.twimg.com/profile_banners/951825587433218049/1647301596,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1499546029431083012/dHWt-1Hq_normal.jpg
1278812624306630656,1504329324614197255,2022-03-17T05:30:34Z,jacirez,"@KyivIndependent @ZelenskyyUa @Ukraine Володимир Олександрович Зеленський сьогодні є моральним центром світу.  Лідер, чий зріст можна порівняти з Нельсоном Манделою, Мартіном Лютером Кінгом, Мохандасом Карамчандом Ганді.  Слава героям України, Слава Зелемському #SlavaUkraini #Ukraine https://t.co/c7Rf8BC1s0",Twitter for iPad,267,1504310269358624772,1462548977367359490,KyivIndependent,TRUE,FALSE,0,0,,,SlavaUkraini|Ukraine,,twitter.com/jacirez/status…,https://t.co/c7Rf8BC1s0,https://twitter.com/jacirez/status/1503712992520597507,,,,,,,,,1462548977367359490|1120633726478823425|732521058507620356,KyivIndependent|ZelenskyyUa|Ukraine,uk,1503712992520597507,"When Kyiv falls, we weep. in C minor. Here I convey what we feel when we see images/hear sounds of the tragedy in Ukraine: Anger, Despair &amp; sense of loss. We weep at the loss of a place that's forever lost. IF and WHEN Kyiv falls the whole world will weep #SlavaUkraini #Russia https://t.co/bbyxFgIk0w",2022-03-15T12:41:29Z,Twitter Web App,5,0,1278812624306630656,jacirez,Juan Alberto Cirez 🇨🇦 Ідеалістичний & глобалист,90,88,7401,"Alberta, Canada","I'm a Software Engineer, Composer, Writer & Private Researcher in NW AB, Canada. Follow on #YouTube https://t.co/gzGob7gNLv",FALSE,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/jacirez/status/1504329324614197255,Juan Alberto Cirez 🇨🇦 Ідеалістичний & глобалист,"Alberta, Canada","I'm a Software Engineer, Composer, Writer & Private Researcher in NW AB, Canada. Follow on #YouTube https://t.co/gzGob7gNLv",https://t.co/i6sBPS5UKs,FALSE,90,88,2,7401,553,2020-07-02T22:08:03Z,FALSE,https://t.co/i6sBPS5UKs,https://jacirez.medium.com/,,https://pbs.twimg.com/profile_banners/1278812624306630656/1593728351,,http://pbs.twimg.com/profile_images/1475085935486242818/A8JLcfRV_normal.jpg
266537469,1504329322269618176,2022-03-17T05:30:34Z,amerhandan,"There is a poignant #Bosnian wartime curse that I want to levy on the monstrous #Putin and his barbaric army of thugs that is wrecking havoc on #Ukraine and murdering its civilian population: ""May your house be on CNN!""",Twitter Web App,219,,,,FALSE,FALSE,0,0,,,Bosnian|Putin|Ukraine,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/amerhandan/status/1504329322269618176,Amer H 🇺🇸🇺🇦,"Stanford, CA","Interested in soccer, politics, technology, gaming, and ćevapčići. All opinions are my own.",,FALSE,240,660,8,2216,4762,2011-03-15T11:47:02Z,FALSE,,,,https://pbs.twimg.com/profile_banners/266537469/1645609123,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1384762885176401924/DT51Kv6U_normal.jpg
1422278182133239808,1504329294729916417,2022-03-17T05:30:27Z,TimOthy_meatO,".@RealCandaceO here’s a little history lesson for you since you have shown off your ignorance once again, claiming Russia created #Ukraine, you #dolt! https://t.co/X1FzRr3i2D",Twitter for iPhone,150,,,,FALSE,FALSE,0,0,,,Ukraine|dolt,,,,,http://pbs.twimg.com/media/FOBzhTqXwAImBlJ.jpg,https://t.co/X1FzRr3i2D,https://twitter.com/TimOthy_meatO/status/1504329294729916417/photo/1,photo,http://pbs.twimg.com/media/FOBzhTqXwAImBlJ.jpg,https://t.co/X1FzRr3i2D,https://twitter.com/TimOthy_meatO/status/1504329294729916417/photo/1,,878247600096509952,RealCandaceO,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/TimOthy_meatO/status/1504329294729916417,TimOthy,"Dreary eErie, PA","“Healthy in Paranoid times.” Father, Husband, Chef, Writer, bad guitar player. Lover of Music and Comedy. Geek for Star Wars, Hockey, Baseball, RDR2. Carnivore.",https://t.co/7bAxUj5bK9,FALSE,80,782,0,4628,5530,2021-08-02T19:28:51Z,FALSE,https://t.co/7bAxUj5bK9,https://thebeezewax.blogspot.com/,,https://pbs.twimg.com/profile_banners/1422278182133239808/1627937702,,http://pbs.twimg.com/profile_images/1497762694233038849/9L24zS6H_normal.jpg
243153491,1504329279261356033,2022-03-17T05:30:23Z,RadicalHaifa,"Since the assault on #Ukraine begun, many people pointed the double standards &amp; racism in border policies &amp; attention. That's good. I wish people won't forget nonhumans as well.  For animals war is raging for centuries, and all humans take part. Let's fight speciesism as well. https://t.co/H8E8UBhXKf",Twitter Web App,285,,,,FALSE,FALSE,1,0,,,Ukraine,,,,,http://pbs.twimg.com/media/FOBzeJMWYAAJc8S.jpg,https://t.co/H8E8UBhXKf,https://twitter.com/RadicalHaifa/status/1504329279261356033/photo/1,photo,http://pbs.twimg.com/media/FOBzeJMWYAAJc8S.jpg,https://t.co/H8E8UBhXKf,https://twitter.com/RadicalHaifa/status/1504329279261356033/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/RadicalHaifa/status/1504329279261356033,Radical Haifa,"","",,FALSE,803,258,4,1018,2520,2011-01-26T12:27:53Z,FALSE,,,,https://pbs.twimg.com/profile_banners/243153491/1623744590,http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/1477005593705656320/RdLVJKxN_normal.jpg
53226999,1504329276077838338,2022-03-17T05:30:23Z,gjkochan,@RFEmbassyGr @DipacademyMID Russian authorities have all the opportunity to end this cruel inhuman invasion in #Ukraine before #Russia gets totally destroyed and humiliated and poor Russians go 100 years back in time with their life style and drown in crisis. #StopRussianAggression #StopRussianMurderers,Twitter for iPhone,276,1504189209799798785,340891133,RFEmbassyGr,FALSE,FALSE,0,0,,,Ukraine|Russia|StopRussianAggression|StopRussianMurderers,,,,,,,,,,,,,340891133|2775207315,RFEmbassyGr|DipacademyMID,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/gjkochan/status/1504329276077838338,Grzegorz Kochan,"",HELP UKRAINE https://t.co/BajPT3rtAT,,FALSE,20,105,1,145,589,2009-07-02T23:39:02Z,FALSE,,,,https://pbs.twimg.com/profile_banners/53226999/1647361304,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1348992734393196544/c_8UDzuP_normal.jpg
1391168043087060996,1504327302326403073,2022-03-17T05:22:32Z,GlobalNewsEU,"Russian T-64BV tank destroyed after at least 4 ATGM hits in Mariupol

#UkraineWar #Ucrania #breaking #Ukraine #Russia #UkraineRussianWar https://t.co/BN88hPVCuE",Twitter Web App,136,,,,FALSE,FALSE,2,0,,,UkraineWar|Ucrania|breaking|Ukraine|Russia|UkraineRussianWar,,,,,http://pbs.twimg.com/ext_tw_video_thumb/1504326590800531456/pu/img/AkzSrkoyhaO8N9YH.jpg,https://t.co/BN88hPVCuE,https://twitter.com/GlobalNewsEU/status/1504327302326403073/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/1504326590800531456/pu/img/AkzSrkoyhaO8N9YH.jpg,https://t.co/BN88hPVCuE,https://twitter.com/GlobalNewsEU/status/1504327302326403073/video/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/GlobalNewsEU/status/1504327302326403073,Global News,Europe,"Covering the latest news from all around the World.

MiddleEast / Europe / Caucasia / Balkans / Australia / Asia / America / Africa",,FALSE,2082,3,24,1719,0,2021-05-08T23:08:15Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1391168043087060996/1620596063,,http://pbs.twimg.com/profile_images/1391168452807720962/dbdS9NiL_normal.jpg
1391168043087060996,1504329265332072449,2022-03-17T05:30:20Z,GlobalNewsEU,"#Russian military vehicles bombed and destroyed by Ukrainian artillery 

#UkraineWar #Ucrania #breaking #Ukraine #Russia #UkraineRussianWar https://t.co/wXZ7j9odij",Twitter Web App,139,,,,FALSE,FALSE,1,0,,,Russian|UkraineWar|Ucrania|breaking|Ukraine|Russia|UkraineRussianWar,,,,,http://pbs.twimg.com/ext_tw_video_thumb/1504329093810167808/pu/img/gko8iP1C4xYOFk0P.jpg,https://t.co/wXZ7j9odij,https://twitter.com/GlobalNewsEU/status/1504329265332072449/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/1504329093810167808/pu/img/gko8iP1C4xYOFk0P.jpg,https://t.co/wXZ7j9odij,https://twitter.com/GlobalNewsEU/status/1504329265332072449/video/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/GlobalNewsEU/status/1504329265332072449,Global News,Europe,"Covering the latest news from all around the World.

MiddleEast / Europe / Caucasia / Balkans / Australia / Asia / America / Africa",,FALSE,2082,3,24,1719,0,2021-05-08T23:08:15Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1391168043087060996/1620596063,,http://pbs.twimg.com/profile_images/1391168452807720962/dbdS9NiL_normal.jpg
1391168043087060996,1504326073454153733,2022-03-17T05:17:39Z,GlobalNewsEU,"#Russian air defense system was destroyed by Ukrainian artillery after its location was learned by an Ukrainian UAV

#UkraineWar #Ucrania #Ukraine #breaking #UkraineRussiaConflict #Russia #UkraineRussianWar https://t.co/alXdIxPkv6",Twitter Web App,206,,,,FALSE,FALSE,3,2,,,Russian|UkraineWar|Ucrania|Ukraine|breaking|UkraineRussiaConflict|Russia|UkraineRussianWar,,,,,http://pbs.twimg.com/ext_tw_video_thumb/1504323931825754113/pu/img/QbaH_5lC2z_qoLXo.jpg,https://t.co/alXdIxPkv6,https://twitter.com/GlobalNewsEU/status/1504326073454153733/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/1504323931825754113/pu/img/QbaH_5lC2z_qoLXo.jpg,https://t.co/alXdIxPkv6,https://twitter.com/GlobalNewsEU/status/1504326073454153733/video/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/GlobalNewsEU/status/1504326073454153733,Global News,Europe,"Covering the latest news from all around the World.

MiddleEast / Europe / Caucasia / Balkans / Australia / Asia / America / Africa",,FALSE,2082,3,24,1719,0,2021-05-08T23:08:15Z,FALSE,,,,https://pbs.twimg.com/profile_banners/1391168043087060996/1620596063,,http://pbs.twimg.com/profile_images/1391168452807720962/dbdS9NiL_normal.jpg
1456010376932376578,1504329259686502403,2022-03-17T05:30:19Z,Konstant1609,"Новый пакет оборонной помощи США для украинской армии будет включать 100 беспилотников Switchblade, известных как дроны-камикадзе тактического уровня. Они способны поражать цели зарядом на своем борту.
#Ukraine #war #StopRussia #RussiaUkraineWar https://t.co/WWzseM1MVo",Twitter for Android,245,,,,FALSE,FALSE,0,0,,,Ukraine|war|StopRussia|RussiaUkraineWar,,,,,http://pbs.twimg.com/ext_tw_video_thumb/1504329209518477316/pu/img/EJ2hRa8efZB8Epnw.jpg,https://t.co/WWzseM1MVo,https://twitter.com/Konstant1609/status/1504329259686502403/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/1504329209518477316/pu/img/EJ2hRa8efZB8Epnw.jpg,https://t.co/WWzseM1MVo,https://twitter.com/Konstant1609/status/1504329259686502403/video/1,,,,ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Konstant1609/status/1504329259686502403,Landcoin,"",Альтернативным мышлением,,FALSE,6,55,5,94,54,2021-11-03T21:28:49Z,FALSE,,,,,,http://pbs.twimg.com/profile_images/1458020907428024322/ZjXrPgz5_normal.jpg
1936567832,1504329243140005894,2022-03-17T05:30:15Z,NPloug,"Et billede der sig mere end 1000 ord #Ukraine #Economics #Russiandebt
Guerre en Ukraine : la Russie fait un premier pas vers un défaut de paiement – via @lemondefr  https://t.co/LKyhTEIuSO",Twitter for iPad,188,,,,FALSE,FALSE,0,0,,,Ukraine|Economics|Russiandebt,,lemonde.fr/economie/artic…,https://t.co/LKyhTEIuSO,https://www.lemonde.fr/economie/article/2022/03/17/guerre-en-ukraine-la-russie-fait-un-premier-pas-vers-un-defaut-de-paiement_6117841_3234.html#xtor=AL-32280270-%5Btwitter%5D-%5Bios%5D,,,,,,,,,24744541,lemondefr,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/NPloug/status/1504329243140005894,Niels Ploug - arbejder især med statistik,Copenhagen,"tweets for egen regning om klog statistik @DSTdk, verdensmål, Vores Mål - og Big Data. npl@dst.dk og +4520330875 - work on #Statistics, @UNBigData and #SDGs",https://t.co/2CogMigvL7,FALSE,2266,1320,26,3474,12544,2013-10-05T05:40:11Z,FALSE,https://t.co/2CogMigvL7,http://www.nploug.dk,,https://pbs.twimg.com/profile_banners/1936567832/1551804395,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/419108800554352641/7Kq2Z79v_normal.jpeg
717809192,1504329237402202113,2022-03-17T05:30:13Z,PROPartnerGroup,"#Britain's Prime Minister #BorisJohnson landed in #AbuDhabi on Wednesday for talks with senior officials over the war in #Ukraine and the global energy crisis.
https://t.co/RMpvThmZvO",Twitter Web App,183,,,,FALSE,FALSE,0,0,,,Britain|BorisJohnson|AbuDhabi|Ukraine,,thenationalnews.com/world/uk-news/…,https://t.co/RMpvThmZvO,https://www.thenationalnews.com/world/uk-news/2022/03/16/uk-prime-minister-boris-johnson-in-abu-dhabi-to-discuss-ukraine-war-and-energy-crisis/,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/PROPartnerGroup/status/1504329237402202113,PRO Partner Group,"Abu Dhabi, Dubai, Oman","Set up your company in Abu Dhabi/ Dubai with PRO Partner Group - Professional Corporate Partnership. Visas & Licencing, Commercial Agency",https://t.co/S702liYZcp,FALSE,1044,1394,22,1992,140,2012-07-26T09:58:15Z,FALSE,https://t.co/S702liYZcp,http://www.propartnergroup.com,,https://pbs.twimg.com/profile_banners/717809192/1574056178,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/1219324802718224384/KbXEkyk6_normal.jpg
589920194,1504329224563441664,2022-03-17T05:30:10Z,JanBirkemose,"Jeg håber,  Marina Ovsyannikova er som en sibirisk lavine #dkmedier #dkpol #ukraine ""https://t.co/BREQZAs8rG",Revue,108,,,,FALSE,FALSE,0,0,,,dkmedier|dkpol|ukraine,,getrevue.co/profile/Mediet…,https://t.co/BREQZAs8rG,https://www.getrevue.co/profile/Medietrends/archive/1087939,,,,,,,,,,,da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/JanBirkemose/status/1504329224563441664,Jan Birkemose,"Frederiksberg, Hovedstaden","Journalist/stifter https://t.co/71WJyfNeX2 - Journalistik - Medier - Innovation 
Vicevært i Signup - Netværk for nyhedsbreve https://t.co/NGDaSLaBbL",https://t.co/7c5alYK3ps,FALSE,2057,1515,62,7202,7567,2012-05-25T11:42:54Z,FALSE,https://t.co/7c5alYK3ps,https://www.linkedin.com/in/janbirkemose/,,https://pbs.twimg.com/profile_banners/589920194/1477480612,http://abs.twimg.com/images/themes/theme18/bg.gif,http://pbs.twimg.com/profile_images/1454777385442807808/NUvKoojL_normal.jpg
1447841883275857921,1504329212454440960,2022-03-17T05:30:07Z,Legaartis,"NATO nie zamierza wysyłać swoich sił na Ukrainę
#LegaArtis #legaartis #NATO #OperacjaSpecjalna #rosja #Ukraina #Ukraine
https://t.co/QS89BKuIzb",Legaartis,143,,,,FALSE,FALSE,0,0,,,LegaArtis|legaartis|NATO|OperacjaSpecjalna|rosja|Ukraina|Ukraine,,legaartis.pl/blog/2022/03/1…,https://t.co/QS89BKuIzb,https://legaartis.pl/blog/2022/03/17/nato-nie-zamierza-wysylac-swoich-sil-na-ukraine/,,,,,,,,,,,pl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Legaartis/status/1504329212454440960,Kancelaria LEGA ARTIS,Warszawa,"Blog: https://t.co/07i55DG0jC
Jesteśmy by pomagać! Kancelaria LEGA ARTIS to pomoc prawna z przystępnymi cenami i wysokim profesjonalizmem.",https://t.co/IR1dBWUmMu,FALSE,736,0,3,2082,32,2021-10-12T08:29:47Z,FALSE,https://t.co/IR1dBWUmMu,https://legaartis.pl/blog,,https://pbs.twimg.com/profile_banners/1447841883275857921/1636988012,,http://pbs.twimg.com/profile_images/1460259595625156622/KcZsVRXU_normal.png
1204007137476636672,1504329205462761472,2022-03-17T05:30:06Z,TvAnaadi,"#Ukraine पर हमला रूस की #Corona वैक्सीन स्पुतनिक-V को वैश्विक मंजूरी मिलने की राह में आ गया है। विश्व स्वास्थ्य संगठन (WHO) ने इस कोविड-19 वैक्सीन को फिलहाल इमरजेंसी यूज अप्रूवल देने में हाथ खड़े कर दिए हैं।
.
#COVID19 
#coronavirus 
#vaccines 
#anaaditv",Twitter Web App,254,,,,FALSE,FALSE,0,0,,,Ukraine|Corona|COVID19|coronavirus|vaccines|anaaditv,,,,,,,,,,,,,,,hi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/TvAnaadi/status/1504329205462761472,ANAADI TV,Bhopal,Anaadi TV is one of the leading news channel broadcasting live news updates from Madhya Pradesh and Chhattisgarh.,https://t.co/rodh0Evc5r,FALSE,224,21,1,8374,62,2019-12-09T11:58:57Z,FALSE,https://t.co/rodh0Evc5r,https://anaaditv.com/,,https://pbs.twimg.com/profile_banners/1204007137476636672/1640605125,,http://pbs.twimg.com/profile_images/1404370807590060036/pjSW7Q1k_normal.jpg
1204007137476636672,1504328539755409410,2022-03-17T05:27:27Z,TvAnaadi,"#Russia और #Ukraine के बीच जारी जंग को लेकर इंटरनेशनल कोर्ट (ICJ) ने बुधवार को अहम फैसला सुनाया है। #ICJ ने रूस को तुरंत यूक्रेन से अपनी मिलिट्री ऑपरेशन रोकने का आदेश दिया है। फैसला सुनाने वाले जजों में एक भारतीय जज भी शामिल हैं।
.
#UkraineRussiaWar 
#RussiaUkraineWar 
#Anaaditv",Twitter Web App,279,,,,FALSE,FALSE,0,0,,,Russia|Ukraine|ICJ|UkraineRussiaWar|RussiaUkraineWar|Anaaditv,,,,,,,,,,,,,,,hi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/TvAnaadi/status/1504328539755409410,ANAADI TV,Bhopal,Anaadi TV is one of the leading news channel broadcasting live news updates from Madhya Pradesh and Chhattisgarh.,https://t.co/rodh0Evc5r,FALSE,224,21,1,8374,62,2019-12-09T11:58:57Z,FALSE,https://t.co/rodh0Evc5r,https://anaaditv.com/,,https://pbs.twimg.com/profile_banners/1204007137476636672/1640605125,,http://pbs.twimg.com/profile_images/1404370807590060036/pjSW7Q1k_normal.jpg
1271852322,1504329197283684359,2022-03-17T05:30:04Z,Limportant_fr,Ukraine : la Russie aurait perdu 5 milliards de dollars en équipements militaires https://t.co/3KvW3gqxSH #Ukraine https://t.co/VOUFjCiUlv,L'important,114,,,,FALSE,FALSE,0,1,,,Ukraine,,limportant.fr/infos-ukraine/…,https://t.co/3KvW3gqxSH,https://limportant.fr/infos-ukraine/128/549086,http://pbs.twimg.com/media/FOBzbuHXoAEh5Yl.jpg,https://t.co/VOUFjCiUlv,https://twitter.com/Limportant_fr/status/1504329197283684359/photo/1,photo,http://pbs.twimg.com/media/FOBzbuHXoAEh5Yl.jpg,https://t.co/VOUFjCiUlv,https://twitter.com/Limportant_fr/status/1504329197283684359/photo/1,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/Limportant_fr/status/1504329197283684359,L'important,"Paris, France",Le site l'Important sélectionne des tweets du monde entier pour en retenir...l'important. L'info par les réseaux sociaux.,http://t.co/GoT4pNZwEM,FALSE,218284,2211,2644,1088769,13784,2013-03-16T09:23:50Z,TRUE,http://t.co/GoT4pNZwEM,http://limportant.fr,,https://pbs.twimg.com/profile_banners/1271852322/1399141885,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1111361281909538816/Uy2kyDX7_normal.png
3181233348,1504329195261943813,2022-03-17T05:30:03Z,jimtrainer41,"How can the #USA convince, persuade, strongarm the #Chinese to join in ( or at least not come to #Russia's aid ) the effort to stop #Putin 's aggression in #Ukraine? Surely, talks can be had with #China threatening more tariffs on their exports. What else?",TweetDeck,256,,,,FALSE,FALSE,0,0,,,USA|Chinese|Russia|Putin|Ukraine|China,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/jimtrainer41/status/1504329195261943813,UziOptions,"","Professional Options, Stock, Derivatives Trader. Mentoring Available",,FALSE,305,560,7,5295,6540,2015-05-01T04:19:55Z,FALSE,,,,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/618646230113976320/EyUDBGW0_normal.jpg
410668597,1504329183656259585,2022-03-17T05:30:01Z,ito_naoki,"In showing solidarity with the people of #Ukraine 🇺🇦, joined other HOMs of OECD countries in Dhaka. Unilateral changes to the status quo by force should not be allowed anywhere in the world, including our region, Indo-Pacific. #StandWithUkraine️ https://t.co/eP8TXNgxDy",Twitter for iPhone,245,,,,FALSE,FALSE,0,0,,,Ukraine|StandWithUkraine️,,,,,http://pbs.twimg.com/media/FOBzarHVcAAaKh3.jpg,https://t.co/eP8TXNgxDy,https://twitter.com/ito_naoki/status/1504329183656259585/photo/1,photo,http://pbs.twimg.com/media/FOBzarHVcAAaKh3.jpg,https://t.co/eP8TXNgxDy,https://twitter.com/ito_naoki/status/1504329183656259585/photo/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/ito_naoki/status/1504329183656259585,Naoki Ito,"Dhaka, Bangladesh","Japanese Ambassador to Bangladesh, Consul-General in Chicago (-Aug. 2019)",,FALSE,3295,642,9,875,3101,2011-11-12T12:05:53Z,FALSE,,,,,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1187743480870834181/3dN1fxx__normal.jpg
1260483335635247112,1504329182179958785,2022-03-17T05:30:00Z,XinhuaUrdu,"روس اور یوکرین تنازعہ جاری ہے کیونکہ متعلقہ فریق پُرامن حل کے لیے کام کر رہے ہیں۔ صورت حال کی تازہ ترین پیشرفت یہ ہے۔
#Ukraine https://t.co/byXWfwqZmx",Twitter Web App,126,,,,FALSE,FALSE,0,1,,,Ukraine,,,,,http://pbs.twimg.com/ext_tw_video_thumb/1504326422038564866/pu/img/npED_AoQAYaNHamk.jpg,https://t.co/byXWfwqZmx,https://twitter.com/XinhuaUrdu/status/1504329182179958785/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/1504326422038564866/pu/img/npED_AoQAYaNHamk.jpg,https://t.co/byXWfwqZmx,https://twitter.com/XinhuaUrdu/status/1504329182179958785/video/1,,,,ur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/XinhuaUrdu/status/1504329182179958785,China Xinhua Urdu,Islamabad,"چائنا شِنہوا اُردو,
چینی حالاتِ حاضرہ،عالمی منظرنامہ ,
شِنہوا نیوز ایجنسی چین اوردنیا کے متعلق تازہ ترین اور ایکسکلیسِو خبروں کیلئے پہلی پسند ہے۔",,FALSE,2985,7,23,9894,0,2020-05-13T08:13:55Z,FALSE,,,,,,http://pbs.twimg.com/profile_images/1260483460357132290/_F5vVOXs_normal.jpg
